"ID","Name","Desc","Turn"
489100,"Sagitta Sector 0135","Classic",106
489109,"Delta Delta Delta Sector 0135","League Blitz",16
489136,"Cumo Sector 0135","Giant Melee",61
489241,"Exxonia Sector 0135","Standard",115
489265,"Classic 1+","Custom Game",93
489480,"Red Planet Sector 0135","Classic",73
489494,"Bernices Sector 0135","Standard Beginners",38
489690,"NU DOGFIGHTS 2022 MEAN STREETS - FOF2 GAME TEN","Custom Game",15
489691,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME ELEVEN","Custom Game",19
489692,"NU DOGFIGHTS 2022 MEAN STREETS - FOF2 GAME TWELVE","Custom Game",17
489693,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME THIRTEEN","Custom Game",23
489700,"Vevalgoz Sector 0135","Standard",116
489788,"Alexandria Sector 0135","Mentor vs Midshipmen",80
489872,"Sinatra's Keep Sector 0135","Standard Beginners",65
489873,"Kzoz Sector 0135","Classic",116
489967,"Ugo Sector 0135","Campaign",92
490090,"Lynch Sector 0135","Bleeding Edge",78
490361,"Oakhurst Sector 0135","Standard",117
490457,"Fussbar Sector 0135","League Blitz",84
490569,"Smith's World Sector 0135","Classic",138
490810,"Small World Sector 0136","Standard Beginners",34
490865,"Captain's Playground Lone Wolf","Custom Game",165
490890,"Mao 2 Sector 0136","Classic",67
490988,"Cani Ceti 1 Sector 0136","Standard",84
491087,"NU DOGFIGHTS 2022 MEAN STREETS - FOF2 GAME FIFTEEN","Custom Game",15
491117,"Moth Ball Sector 0136","Classic",137
491141,"Galibor's World Sector 0136","Giant Melee",61
491247,"Arkham Sector 0136","Standard Beginners",39
491455,"Cevius Sector 0136","Standard",84
491479,"Deep 1 Sector 0136","Classic",91
491508,"Hiperborealia Sector 0136","Standard Beginners",34
491546,"Rocky 12 Sector 0136","Wandering Tribes",92
491663,"Alpha Beta Sector 0136","League Blitz",22
491683,"Kthistlmup Sector 0136","Mentor vs Midshipmen",40
491771,"Muracha Sector 0136","Standard Beginners",31
491805,"terangui Sector 0136","Teams of 3",68
492015,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME SIXTEEN","Custom Game",20
492016,"NU DOGFIGHTS 2022 MEAN STREETS - FOF2 GAME SEVENTEEN","Custom Game",17
492017,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME EIGHTEEN","Custom Game",23
492020,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME NINETEEN","Custom Game",17
492033,"Packlidia Sector 0136","Standard Beginners",36
492130,"Corona Sector 0136","Standard",85
492140,"Carsonio Sector 0136","Campaign",184
492148,"Ve'vla Vegus Sector 0136","Classic",82
492516,"Falcondonia Sector 0136","Standard Beginners",40
492628,"Cue Ball Sector 0136","League Dogfight",19
492673,"Betelgeuse Sector 0136","Bleeding Edge",88
492728,"Thi Alpha Chi Sector 0136","Standard",86
492731,"Captain's Playground 2","Custom Game",122
492765,"Sagitta Sector 0136","Classic",82
492774,"Milab Sector 0136","Standard Beginners",61
492878,"24/7 Play Every Day Game Four. Huge Map, No Wasp, Challenging Game","Custom Game",145
492975,"Thi Alpha Chi Sector 0136","Standard",75
493079,"Kamikachiadonia Sector 0136","Captains Campaign",88
493143,"Doggle Sector 0136","Giant Melee",77
493180,"Sol 3 Sector 0136","Standard Beginners",41
493274,"New New Jersy Sector 0136","Classic",242
493301,"Mixil's Mega Map","Custom Game",79
493354,"Arigo Sector 0136","League Blitz",60
493377,"Bendotex Sector 0136","League 2v2 Blitz",15
493611,"Lyra Sector 0136","Standard",66
493635,"Cutimurium Sector 0136","League Blitz",18
493647,"Lost Planet Sector 0136","Classic",122
493661,"Shaw Sector 0136","Standard Beginners",48
493669,"Sif Sector 0136","Campaign",65
493670,"Estes Sector 0136","League Blitz",20
493750,"Kura Sector 0137","League 2v2 Blitz",26
493823,"FORTRESS 1 ","Custom Game",89
494109,"Centeria Sector 0137","Mentor vs Midshipmen",80
494140,"Arkto Sector 0137","League Blitz",9
494178,"Rock Sector 0137","League Blitz",19
494222,"Lorah-2 Sector 0137","Standard Beginners",51
494232,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME FOURTEEN","Custom Game",20
494235,"NU DOGFIGHTS 2022 MEAN STREETS - FOF3 GAME TWENTY-THREE","Custom Game",16
494264,"Wrong Planet Sector 0137","League Blitz",26
494325,"Cattlian Sector 0137","Standard",109
494349,"Minhabotia Sector 0137","Classic",241
494599,"Disney World Sector 0137","League 2v2 Blitz",20
494635,"600 Campaign Points - 650 Planets - Extra Stellar Cart - No Bugs - 2x week","Custom Game",122
494638,"Confederate Planet Sector 0137","Standard Beginners",35
494756,"Australis Sector 0137","Classic",86
495065,"Fornax Sector 0137","Giant Melee",93
495071,"Hercules Sector 0137","Standard",91
495128,"NU DOGFIGHTS 2022 MEAN STREETS - FOF2 GAME TWENTY","Custom Game",13
495129,"NU DOGFIGHTS 2022 MEAN STREETS - FOF2 GAME TWENTY-ONE","Custom Game",13
495318,"Bazal Sector 0137","Classic",78
495423,"New Moscow Sector 0137","Mentor vs Midshipmen",42
495453,"Minhabotia Sector 0137","Classic",75
495467,"PLS Lone Wolf Campaign Fast XIII","Custom Game",100
495508,"Kojak City Sector 0137","Standard Beginners",46
495546,"Adobee Sector 0137","Standard",85
495651,"Dunwich Sector 0137","Wandering Tribes",76
495784,"Blauvehr Sector 0137","Campaign",156
495865,"Launa Planet Sector 0137","Standard Beginners",34
496095,"Lynx Ceti Sector 0137","Standard Beginners",60
496185,"Ice Planet Sector 0137","Classic",88
496274,"Innes Sector 0137","Standard Beginners",62
496282,"24/7 Quick Game Small Map No Wasp","Custom Game",63
496693,"Scattered Tribes: 10p, smaller map, fog of war","Custom Game",98
496749,"terangui Sector 0137","Standard Beginners",48
496929,"Bellmont Sector 0138","Standard",72
497046,"Caelum Sector 0138","Giant Melee",54
497058,"Adobee Sector 0138","Bleeding Edge",90
497151,"Blauvehr Sector 0138","Classic",90
497156,"Ceti Alpha 5 Sector 0138","Standard Slow",86
497195,"Limball Sector 0138","Teams of 2",157
497729,"Kthistlmup Sector 0138","Mentor vs Midshipmen",46
497800,"Serada 9 Sector 0138","Standard Beginners",38
498157,"Niopedia Sector 0138","Classic",51
498198,"Feringilitai Sector 0138","Standard Senior Officers",101
498307,"Alpha's Star Sector 0138","Campaign",95
498331,"Arigo Sector 0138","Standard Beginners",30
498368,"Mileb Sector 0138","Standard Beginners",24
498462,"Portsmouth Sector 0138","Standard",108
499084,"Talos Sector 0138","Classic",120
499284,"8 slots, 300 pl., Lone Wolf & stealth & FOW, PLS, increased fof (#3)","Custom Game",129
499325,"Arkto Sector 0138","League Blitz",28
499610,"Beta Xela Sector 0138","Standard Beginners",61
499729,"Pedmont Sector 0138","Standard",86
499934,"Sanstrisious Sector 0138","Classic",66
500107,"Gamma Delphi Sector 0138","League Dogfight",17
500658,"Ovion Sector 0138","Giant Melee",58
500821,"PLS Lone Wolf Campaign Fast XIV","Custom Game",100
500900,"Amascusin Sector 0138","Standard",151
501037,"New California Sector 0138","Mentor vs Midshipmen",53
501083,"Blauvehr Sector 0138","Classic",51
501199,"Gorn Sector 0138","Standard Beginners",34
501409,"Football Sector 0138","League 2v2 Blitz",21
501483,"Maares 3 Sector 0138","Standard",96
501644,"Kandru Sector 0138","Classic",99
501671,"The Briar Patch V","Custom Game",76
501813,"Yoggoth Sector 0138","Standard Beginners",36
501956,"Centouria Sector 0138","Classic",142
502008,"Muracha Sector 0138","Bleeding Edge",176
502064,"Small World Sector 0138","Standard",72
502756,"Canes Ceti Sector 0139","Standard Beginners",78
502798,"Ice Planet Sector 0139","Classic",83
502949,"New Wisconsin Sector 0139","Standard",106
503127,"Betelgeuse Sector 0139","Standard Beginners",79
503291,"Oceanlandia Sector 0139","Classic",124
503649,"Sadera Sector 0139","Wandering Tribes",74
503692,"Corboda Vh 243 Sector 0139","Giant Melee",89
503985,"Minhabotia Sector 0139","Classic",156
503987,"Amascusin Sector 0139","Standard Beginners",59
504058,"Beta Ti Chi 6 Sector 0139","Campaign",221
504464,"Kiloteria Sector 0139","Standard",139
504494,"Maares 3 Sector 0139","Standard Beginners",63
504835,"Hudrak-12 Sector 0139","League Blitz",27
504867,"Banshee's Planet Sector 0139","Mentor vs Midshipmen",27
505101,"Kandru Sector 0139","Classic",111
505463,"Endonians Sector 0139","League Blitz",14
505482,"Vela Sector 0139","Standard",211
505929,"Gorath Sector 0139","Standard Beginners",56
506344,"Chanda M Sector 0139","Standard Beginners",39
506438,"Fornax Sector 0139","Classic",43
506510,"Timbucktoo Sector 0139","Standard",99
506513,"Gamma Delphi Sector 0139","Standard Beginners",42
506522,"Closed ","Custom Game",16
506674,"Gamma Hydra Sector 0139","Bleeding Edge",92
506926,"Tesmond Sector 0139","Teams of 2",128
506941,"TINY TESTER","Custom Game",20
507097,"Melpedous Sector 0139","Giant Melee",83
507238,"CLOSED TESTER","Custom Game",79
507345,"AC 71 Sector 0139","Standard",70
507528,"Bazal Sector 0139","Classic",236
507749,"Lynch Sector 0139","Standard Beginners",46
508159,"Jaws 3D Sector 0140","Captains Classic",129
508383,"Delta Delta Delta Sector 0140","Standard",54
508523,"Hercules Sector 0140","Standard Beginners",49
508532,"Dagaba Sector 0140","Mentor vs Midshipmen",41
508711,"Euro Disney World Sector 0140","Classic",114
508881,"Cestus 3 Sector 0140","Standard",89
508926,"Phorax Sector 0140","Standard Fleet Officers",82
509148,"Pisro Sector 0140","Standard Beginners",68
509599,"Cimtar Sector 0140","Standard Beginners",33
509622,"Sanstrisious Sector 0140","Classic",86
509726,"Ftokteek Sector 0140","Standard",87
509879,"Football Sector 0140","League Blitz",15
510218,"Virgo Ceti 5 Sector 0140","League Blitz",39
510285,"The Right Planet Sector 0140","Giant Melee",88
510396,"Scorpius Sector 0140","Bleeding Edge",53
510698,"Gothos Sector 0140","League 2v2 Blitz",18
510848,"Karelia Sector 0140","Classic",82
510933,"Ve'vla Vegus Sector 0140","Campaign",104
510969,"Ophiuchi Sector 0140","Standard Beginners",43
511040,"Carillon Sector 0140","League Dogfight",16
511140,"Colony 10 Sector 0140","Standard",169
511443,"Planet Gordan Sector 0140","Standard Senior Officers",86
511506,"Rambo 3 Sector 0140","Classic",98
511689,"Poe Sector 0140","Mentor vs Midshipmen",80
511780,"Up World Sector 0140","Classic",75
512024,"Mekbuda Sector 0140","Standard",150
512102,"Cladious Sector 0140","Captains Campaign",92
512249,"Lone Wolf /Standard, Slow","Custom Game",88
512417,"Kugo Sector 0140","Giant Melee",66
512447,"Lost Planet Sector 0140","Classic",98
512655,"Orlakwarr Sector 0140","Campaign",133
513204,"Canes Ceti Sector 0140","Standard Beginners",76
513528,"Mileb Sector 0140","Standard",119
513565,"Morning Star Sector 0140","Standard Beginners",78
513611,"Beta Ti Chi 6 Sector 0140","Classic",76
513836,"1clus TESter","Custom Game",45
514257,"Ceti helios Sector 0141","Standard",81
514342,"Kanthu Sector 0141","Classic",83
514534,"Bellmont Sector 0141","Standard Beginners",51
514547,"Gorn Sector 0141","League Dogfight",20
514625,"Centouria Sector 0141","Classic",117
514685,"8 slots, random race, 300 pl., Lone Wolf & stealth & FOW, PLS, increased fof - #2","Custom Game",70
514904,"Colony 6 Sector 0141","Standard",63
515002,"Shwarts Sector 0141","Classic",160
515088,"Caeladium Sector 0141","Wandering Tribes",64
515106,"Sol 3 Sector 0141","Teams of 2",70
515504,"Team Wolf - 6 Teams of 2","Custom Game",160
515511,"Cani Ceti 1 Sector 0141","Standard",66
515541,"Cue Ball Sector 0141","Standard Beginners",85
515688,"Alpha's Star Sector 0141","Campaign",209
515810,"Pearl Sector 0141","Giant Melee",58
515914,"Gamma Ti Sid Sector 0141","Classic",203
515940,"Forbidden Planet Sector 0141","League 2v2 Blitz",22
515972,"Korvus Sector 0141","Standard Slow",69
516176,"Circle Wee","Custom Game",35
516263,"Washington Sector 0141","Classic",156
516316,"Zol Sector 0141","Teams of 3",76
516592,"Hercules Sector 0141","Standard",128
516593,"Great White Planet Sector 0141","Bleeding Edge",80
516969,"Cattlian Sector 0141","Standard Beginners",75
517222,"Campaign Captains NO HORWASPS #7","Custom Game",132
517425,"Wooky World Sector 0141","Standard",68
517540,"Delta Pegasi Sector 0141","League Blitz",16
517591,"Colony 5 Sector 0141","Mentor vs Midshipmen",57
517602,"Embassy Planet Sector 0141","Classic",104
517763,"Alcor Sector 0141","Standard",64
518045,"Krell Sector 0141","Standard Beginners",36
518210,"Carillon Sector 0141","Wandering Tribes",131
518254,"Orlakwarr Sector 0141","Classic",62
518290,"Cue Ball Sector 0141","League 2v2 Blitz",32
518291,"Orlakwarr Sector 0141","Campaign",142
518595,"Dull Planet Sector 0141","Standard",110
518908,"NO SHIP ATTACK, Drops only!","Custom Game",30
518997,"Lorthidonia Sector 0141","Giant Melee",77
519121,"Euro Disney World Sector 0142","Classic",70
519185,"Serada 9 Sector 0142","Standard Beginners",59
519196,"Arkham Sector 0142","Standard",110
519470,"Hudrak-12 Sector 0142","Standard",81
519565,"Campaign /no Wasp, slow","Custom Game",75
519682,"What Inthe World Sector 0142","Campaign",72
519925,"Canes Ceti Sector 0142","Standard Beginners",49
520123,"Alcatraz Sector 0142","Classic",118
520666,"New Georgia Sector 0142","Standard",64
520672,"Taulus Sector 0142","Standard Beginners",69
520832,"Rambo 3 Sector 0142","Classic",66
520849,"Casablanca Sector 0142","League Blitz",49
520875,"Cylon Sector 0142","Captains Classic",138
521268,"Planets 209: ''Wheel in the Sky''","Custom Game",117
521303,"URSA Beta Sector 0142","Giant Melee",143
521320,"Centrum Sector 0142","Standard Beginners",27
521355,"Alienation Sector 0142","Standard",75
521458,"Planet X Sector 0142","Classic",55
521484,"Ftokteek Sector 0142","Bleeding Edge",72
521601,"Horwasp Team Game","Custom Game",86
521606,"Gamma Delphi Sector 0142","Standard Beginners",44
521607,"Doggle Sector 0142","Mentor vs Midshipmen",50
521763,"Spica Sector 0142","Standard",100
521834,"Planets Magazine Classic Invitational III","Custom Game",131
522154,"Ordaz Sector 0142","Campaign",138
522222,"Uri Sector 0142","Standard Senior Officers",95
522261,"Ugo Sector 0142","Classic",78
522465,"Big Dave's Planet Sector 0142","Standard Beginners",55
522472,"Ophiuchi Sector 0142","Standard",111
522905,"Adebron Sector 0142","Giant Melee",85
522995,"Kanthu Sector 0142","Classic",94
523132,"Part Ofyour World Sector 0142","League Blitz",39
523190,"Tanascuis Sector 0142","Standard",82
523231,"Ikaal Sector 0142","Standard Beginners",74
523367,"24/7 Play Everyday Little bigger map and a few more ships. Good Luck Commanders. Wise men reads the game setting.","Custom Game",114
523564,"Nercodonia Sector 0143","Bleeding Edge",84
523802,"Cheeseball Sector 0143","Wandering Tribes",41
523817,"Sif Sector 0143","Classic",64
523827,"Sif Sector 0143","Campaign",88
524074,"Arkto Sector 0143","Standard",127
524121,"Tiny Reserves","Custom Game",21
524247,"The Briar Patch VI","Custom Game",88
524343,"Sif Sector 0143","Classic",111
524547,"Klamuth Sector 0143","Campaign",139
525172,"Milon Sector 0143","Standard",92
525194,"New Jupiter Sector 0143","Standard Fleet Officers",107
525259,"Gorath Sector 0143","Standard Beginners",59
525347,"Ugo Sector 0143","Classic",115
525538,"Poe Sector 0143","Giant Melee",78
525929,"Gamma Ti Sid Sector 0143","Classic",265
526026,"Moriak Sector 0143","Mentor vs Midshipmen",52
526108,"Mekbuda Sector 0143","Standard",76
526245,"Pod Planet Sector 0143","Captains Campaign",123
526323,"Mileb Sector 0143","Standard Beginners",33
526360,"Alienation Sector 0143","Bleeding Edge",108
526452,"Chrome Sector 0143","Campaign",183
526486,"Beta Ti Chi 6 Sector 0143","Classic",65
526561,"Sinatra's Keep Sector 0143","Standard",143
526907,"Tut Sector 0143","Classic",65
526958,"Delta Delta Delta Sector 0143","Standard Beginners",45
527217,"Nekkar 9 Sector 0143","Standard",120
527371,"What Inthe World Sector 0143","Classic",232
527693,"Lucus Sector 0144","Giant Melee",79
527905,"Remit Sector 0144","Standard Beginners",83
527938,"Dogfight with short format rules (PlanetsCon2022) #1","Custom Game",19
528152,"Pyxis Sector 0144","Classic",84
528157,"Medium-sized 8 slots, 300 pl., Planets Limits Ships (PLS), increased fof (PlanetsCon2022)","Custom Game",51
528301,"Limball Sector 0144","Standard",81
528513,"Crowded Galaxy","Custom Game",188
528556,"Campaign Captains NO HORWASPS #8","Custom Game",196
528799,"Praesepe 5 Sector 0144","Standard Beginners",33
529301,"Turning World Sector 0144","Bleeding Edge",94
529350,"Deep 1 Sector 0144","Campaign",90
529755,"Great White Planet Sector 0144","Standard",108
529978,"Alcatraz Sector 0144","Classic",79
530309,"terangui Sector 0144","Standard Beginners",69
530633,"The Nectaris War","Emperor Match",140
530635,"The Nubium Conflict","Grand Marshall Match",81
531128,"Kugo Sector 0144","Mentor vs Midshipmen",48
531734,"Potatoe Sector 0144","Teams of 2",88
531752,"Green Planet Sector 0144","Standard",73
531870,"Fornax Sector 0144","Classic",170
532470,"Bimbo Sector 0144","Standard Beginners",59
532512,"Epsilon Indi Sector 0144","Standard",60
533043,"Cumo Sector 0144","Giant Melee",76
533082,"Helios Sector 0144","Campaign",233
533321,"Mao 2 Sector 0144","Classic",119
533662,"Bonzi Sector 0144","Standard Beginners",59
534012,"Centouria Sector 0144","Classic",84
534375,"Under World Sector 0144","Standard Beginners",53
534898,"Gamma Ti Sid Sector 0144","Classic",110
535328,"Adebron Sector 0144","Mentor vs Midshipmen",50
535825,"Murphrid 432 Sector 0144","Standard",51
536290,"Gamma Ti Sid Sector 0145","Classic",69
536393,"Rodu 9 Sector 0145","Standard Slow",111
536397,"Memory Alpha Sector 0145","Standard Beginners",67
536657,"YUKINDO V (V3): YULETIDE BEAR BRAWL","Custom Game",23
536676,"Afflicted Sector 0145","Custom Game",113
537237,"New New Jersy Sector 0145","Captains Classic",105
537257,"Klamuth Sector 0145","Classic",55
537407,"Cattlian Sector 0145","Standard",54
537516,"Vela Sector 0145","Standard Beginners",58
538083,"Olive Sector 0145","Giant Melee",61
538204,"Lucus Sector 0145","Wandering Tribes",58
538453,"The Briar Patch VII","Custom Game",62
538565,"Red Planet Sector 0145","Classic",189
538719,"Jernsey Sector 0145","Standard Beginners",51
539331,"Thorak Sector 0145","Standard",117
539376,"Blackstone Sector 0145","Standard Senior Officers",84
539386,"PLS Lone Wolf Campaign Fast XVI","Custom Game",100
539394,"Bazal Sector 0145","Classic",269
539608,"New Boston Sector 0145","Standard Beginners",56
539649,"Tut Sector 0145","Campaign",117
539856,"Kameon Sector 0145","League Very High Standard",100
539857,"Lacedodia Sector 0145","League High Standard",100
539858,"Kennedy Center Sector 0145","League Standard",80
539862,"Virgo Pegasi Sector 0145","League Teams of 2",100
539863,"Rator Sector 0145","League Campaign Melee",80
539864,"Alkalurops 459 Sector 0145","League Dogfight",15
539865,"Mao 1 Sector 0145","League Blitz",17
539866,"Anditius Sector 0145","League 2v2 Blitz",24
540080,"Disney World Sector 0145","League 2v2 Blitz",21
540391,"Kapteyn's Planet Sector 0145","League High Standard",100
540443,"Galibor's World Sector 0145","Mentor vs Midshipmen",47
540916,"Milab Sector 0145","League Blitz",24
541011,"Pyxis Sector 0145","Campaign",141
541092,"Tyre Sector 0145","Classic",58
541240,"Chispix Sector 0145","League Blitz",41
541285,"Ftokteek Sector 0145","Standard Beginners",41
541420,"Honda Sector 0145","Standard",133
541869,"Rator Sector 0145","League Blitz",23
542032,"Bernices Sector 0145","Standard Beginners",28
542095,"Vevalgoz Sector 0145","Standard Beginners",78
542207,"Limball Sector 0145","Bleeding Edge",99
542216,"Tarekoc Sector 0145","League Blitz",42
542264,"Ophiuchi Sector 0145","Standard",64
542408,"Krypton Sector 0145","League Blitz",61
542431,"Small World Sector 0145","League Standard",80
542532,"Banshee's Planet Sector 0145","Giant Melee",119
542694,"Alpha's Star Sector 0145","Classic",73
542797,"Indy Sector 0145","Standard Beginners",56
542878,"New Boston Sector 0145","League Blitz",55
542925,"Adobee Sector 0145","League Blitz",36
543087,"Klamuth Sector 0145","Campaign",106
543438,"Rappaport Sector 0146","Standard",65
543704,"24/7 High Ranking Officers Only. Win The Game And Win A Free NU Membership (1month)","Custom Game",143
543811,"Chrome Sector 0146","Classic",86
543837,"Cassiopeia Sector 0146","Standard Beginners",86
544254,"Mao 4 Sector 0146","Standard",108
544662,"Arcturus Sector 0146","Classic",78
545242,"Cor Caroli Sector 0146","Classic",74
545403,"Kahless Sector 0146","Standard",81
545758,"Sector 545758","Custom Game",49
545899,"Nothing Planet Sector 0146","Standard Beginners",65
546078,"Deep 1 Sector 0146","Classic",87
546262,"Azores Sector 0146","Giant Melee",101
546274,"Madonna Sector 0146","League 2v2 Blitz",24
546413,"New New Jersy Sector 0146","Classic",68
546625,"Azores Sector 0146","Mentor vs Midshipmen",34
546672,"New Wisconsin Sector 0146","Standard",146
546692,"Albireo Sector 0146","Captains Campaign",107
546857,"Scoptor Sector 0146","Campaign",113
546876,"Washington Sector 0146","Classic",63
547154,"Forbidden Planet Sector 0146","Bleeding Edge",130
547370,"Indy Sector 0146","Standard",91
547480,"Chort Sector 0146","Standard Beginners",63
547887,"Jaws 3D Sector 0146","Classic",50
547957,"Cornrelius Sector 0146","League High Standard",100
548096,"Dull Planet Sector 0146","Standard",100
548271,"Rator Sector 0146","Standard Beginners",46
548784,"Small World Sector 0147","Standard",64
548989,"Venturia Sector 0147","League Dogfight",24
549100,"Bellatrix Sector 0147","Standard Beginners",70
549424,"Gamma Ti Sid Sector 0147","Classic",124
549602,"Ceti helios Sector 0147","Standard Beginners",60
549722,"Cheeseball Sector - Campaign - 560 adv - No wasp","Custom Game",67
549777,"Gamma Ti Sid Sector 0147","Campaign",83
549881,"Forel Sector 0147","Standard",75
549977,"Zarop-Opar Sector 0147","Giant Melee",86
550435,"Bubble World Sector 0147","League 2v2 Blitz",31
550458,"Elvis Sector 0147","Mentor vs Midshipmen",48
550516,"Arigo Sector 0147","Standard Beginners",51
550531,"Rodu 9 Sector 0147","Classic",71
550698,"Hiperborealia Sector 0147","League Blitz",15
550972,"Sector 550972: Teams of 2 Campaign ","Custom Game",156
550974,"Mao 6 Sector 0147","Standard",140
551878,"Cestus 3 Sector 0147","Standard Beginners",61
551879,"Omicron Sector 0147","Classic",121
551981,"Twin Planet Sector 0147","Standard",104
552254,"Tut Sector 0147","Campaign",92
552424,"Alpha's Star Sector 0147","Classic",92
553165,"Ceti Alpha 5 Sector 0147","Classic",116
553185,"Garfield Sector 0147","Standard Beginners",51
553275,"Beta Ti Chi 6 Sector 0147","Standard Slow",125
553503,"Eridani Sector 0147","League Blitz",17
553569,"Scorpius Sector 0147","Standard",101
553829,"Adebron Sector 0147","Giant Melee",75
553842,"New New York Sector 0147","Standard Beginners",52
554204,"Sagitta Sector 0147","Campaign",128
554296,"Remus Sector 0147","Mentor vs Midshipmen",34
554628,"New New Jersy Sector 0147","Classic",62
554784,"Tunisia Sector 0148","Wandering Tribes",108
555223,"Upikarium Sector 0148","Standard Beginners",72
555496,"Hudrak-12 Sector 0148","Standard",72
555640,"Wandering Tribes ","Custom Game",82
555716,"New Alaska Sector 0148","Classic",75
555827,"Horwasp Team Game (Campaign Edition)","Custom Game",100
555891,"Bernices Sector 0148","Bleeding Edge",58
555922,"Star Curcuit Sector 0148","League Blitz",33
556139,"terangui Sector 0148","League Dogfight",18
556483,"Nixon Sector 0148","Captains Classic",165
556524,"Sif Sector 0148","Campaign",147
556702,"Campaign Game No Wasp","Custom Game",70
556729,"Nervondonia Sector 0148","League Blitz",44
556989,"Mekbuda Sector 0148","Standard Beginners",58
557046,"Launa Planet Sector 0148","Standard",57
557083,"Arigo Sector 0148","Teams of 3",142
557207,"Smith's World Sector 0148","Classic",92
557492,"Flatland Sector 0148","Standard Beginners",28
557564,"Centeria Sector 0148","Giant Melee",124
557668,"Delta Pegasi Sector 0148","Standard Beginners",70
557713,"Cleandria Sector 0148","Standard Fleet Officers",190
557818,"Canes Delta Sector 0148","Mentor vs Midshipmen",52
557855,"Alpha Beta Sector 0148","Standard",81
557862,"Beta Ti Chi 6 Sector 0148","Classic",197
557969,"Lottl Sector 0148","League Blitz",25
558298,"24/7 Wandering Tribes Let The Campaign Begin ","Custom Game",89
558299,"24/7 Standard Game, Everyday Action You can Count On. Host Time 23:59","Custom Game",71
558398,"Hercules Sector 0148","Bleeding Edge",128
558425,"Planet X Sector 0148","Campaign",108
558639,"Tera 9 Sector 0148","Classic",82
558672,"Zol Sector 0148","Standard Beginners",82
558960,"Bodonia Sector 0148","Standard",65
559313,"Ugo Sector 0148","Classic",64
559542,"Cestus 3 Sector 0148","Standard Beginners",80
560391,"Sanstrisious Sector 0148","Classic",62
560622,"Under World Sector 0148","Standard Beginners",59
560664,"Bootie Sector 0148","League Blitz",43
561114,"Alpha's Star Sector 0149","Campaign",78
561232,"Ceti helios Sector 0149","Standard",81
561397,"Lola 23a Sector 0149","Standard Beginners",43
561507,"Achernar Sector 0149","League Blitz",35
561718,"Poor, dark and scared","Custom Game",70
561786,"Sirius A Sector 0149","League Blitz",36
561810,"Alycyone Sector 0149","Giant Melee",67
562162,"Sigma 2398 A Sector 0149","League Blitz",34
562239,"Nothing Planet Sector 0149","Standard",90
562541,"Ross Sector 0149","Mentor vs Midshipmen",39
562596,"Thorak Sector 0149","Standard Beginners",55
563042,"Mao 2 Sector 0149","Classic",79
563169,"Crete Sector 0149","League Dogfight",16
563224,"Murphrid 432 Sector 0149","Bleeding Edge",88
563277,"Falcondonia Sector 0149","Standard",68
563581,"Ringworld - A Kzinti Remnant","Custom Game",62
563754,"Gorbie World Sector 0149","Standard Beginners",50
564079,"Colony 6 Sector 0149","Teams of 2",106
564360,"Tyre Sector 0149","Classic",111
564415,"Cani Ceti 1 Sector 0149","Standard Beginners",31
564678,"Geo Sigma Sector 0149","Captains Campaign",103
565068,"Spica Sector 0149","Standard Beginners",88
565342,"Caeladium Sector 0149","Giant Melee",79
565415,"Gamma Sector 0149","Mentor vs Midshipmen",43
565543,"Spica Sector 0149","League 2v2 Blitz",33
565600,"Bazal Sector 0149","Classic",82
565767,"Up World Sector 0149","Campaign",144
566028,"Planet 1801 Sector 0149","Classic",129
566307,"Challenger 5 Sector 0149","Standard Beginners",56
566676,"Black Beard Sector 0149","Standard",113
566815,"Deep 1 Sector 0149","Classic",99
567108,"HomeBoyHomeBrew#2","Custom Game",66
567241,"Camelopardus 345 Sector 0150","Standard Senior Officers",66
567324,"Nyphidonia Sector 0150","Classic",82
567435,"Timbucktoo Sector 0150","League Blitz",22
567536,"Arkto Sector 0150","Standard",54
568021,"Green Planet Sector 0150","Bleeding Edge",110
568093,"Adviel Sector 0150","Standard Beginners",45
568201,"Hiperborealia Sector 0150","Standard",80
568485,"Chrome Sector 0150","Classic",136
568808,"Olive Sector 0150","Giant Melee",59
568861,"Omicron 2 Eridani Sector 0150","Mentor vs Midshipmen",80
569491,"Tyre Sector 0150","Campaign",78
569573,"Eranda Sector 0150","Standard Beginners",100
569786,"Centouria Sector 0150","Classic",84
570152,"Endonians Sector 0150","Standard",85
570738,"New Alaska Sector 0150","Classic",55
570846,"Mao 1 Sector 0150","Standard Beginners",63
570869,"Commander Campaign 600 Points","Custom Game",67
571256,"Dull Planet Sector 0150","Standard",117
571303,"Libra Sector 0150","League Dogfight",18
571667,"All.4.1","Custom Game",19
571711,"Arcturus Sector 0150","Classic",64
571856,"Scoptor Sector 0150","Campaign",83
571944,"Wrigley Sector 0150","Standard",90
571974,"Korvus Sector 0150","Classic",88
571979,"Venturia Sector 0150","Standard Beginners",52
572069,"Tniacth Sector 0150","League Blitz",28
572109,"Korvus Sector 0150","Standard Slow",123
572150,"Mirak Sector 0150","League Blitz",21
